x,y,z,yaw,velocity,change_flag
119.1717,552.5059,32.1646,-0.0473,12.5686,0
120.2104,552.4094,32.3414,-0.0402,12.5329,0
121.2083,552.3125,32.5146,-0.0335,11.8943,0
122.4812,552.2079,32.7366,-0.0260,11.3401,0
123.6672,552.1125,32.9439,-0.0187,10.7139,0
124.7112,552.0370,33.1439,-0.0146,8.9686,0
125.8865,551.9774,33.3442,-0.0082,7.7923,0
126.8879,551.9029,33.5295,-0.0022,6.7008,0
127.9804,551.8391,33.7242,0.0034,4.9957,0
129.0013,551.8004,33.9170,0.0089,3.3887,0
130.0291,551.7554,34.1140,0.0163,2.8521,0
131.1069,551.7339,34.3096,0.0327,3.0357,0
132.1791,551.6772,34.4971,0.0729,5.1198,0
133.2724,551.7025,34.7129,0.1747,6.3326,0
134.2973,551.8845,34.9289,0.3309,6.8946,0
135.2551,552.2597,35.1139,0.5040,8.0635,0
136.1948,552.8394,35.3679,0.7035,8.2023,0
137.0655,553.6141,35.5644,0.9100,8.4679,0
137.7557,554.5781,35.7389,1.1126,8.1295,0
138.2262,555.6282,35.9007,1.3089,8.2929,0
138.4862,556.6767,36.0285,1.4909,7.5229,0
138.5397,557.6899,36.1110,1.6628,7.5295,0
138.4144,558.6948,36.0963,1.8315,7.3510,0
138.1581,559.6850,36.1058,2.0062,7.3062,0
137.6803,560.6765,36.0576,2.1938,7.7004,0
136.9948,561.5708,35.9725,2.3899,8.4018,0
136.1196,562.3456,35.8397,2.5930,8.1080,0
135.1013,562.9218,35.6894,2.7843,8.0065,0
133.9572,563.3307,35.5073,2.9338,8.7842,0
132.7856,563.5775,35.2984,3.0363,8.5561,0
131.6255,563.7255,35.0888,3.1014,8.3998,0
130.4881,563.7943,34.9062,3.1375,7.9980,0
129.4142,563.8436,34.7192,-3.1259,7.6624,0
128.3166,563.8718,34.5126,-3.1134,6.0265,0
127.2297,563.8867,34.3221,-3.1045,4.1032,0
126.1911,563.8838,34.1452,-3.1017,1.4586,0
125.1609,563.8971,33.9636,-3.1045,1.9296,0
124.1490,563.9213,33.7884,-3.1163,3.5276,0
123.1193,563.9567,33.6062,-3.1283,4.5373,0
122.0951,563.9893,33.4223,-3.1390,5.4963,0
121.0585,564.0578,33.2424,3.1345,6.7513,0
119.8877,564.1144,33.0297,3.1273,7.4310,0
118.8328,564.1881,32.8497,3.1214,8.2403,0
117.6848,564.2611,32.6459,3.1152,8.3477,0
116.4580,564.3494,32.4464,3.1088,8.9345,0
115.2395,564.4653,32.2320,3.1026,8.8987,0
114.2416,564.5464,32.0443,3.0974,8.8979,0
113.0727,564.6774,31.8408,3.0908,7.8057,0
111.9455,564.7864,31.6195,3.0842,6.3171,0
110.9039,564.8899,31.4208,3.0765,4.9439,0
109.7764,564.9931,31.2220,3.0369,5.4791,0
108.7204,565.1536,31.0345,2.9684,6.6954,0
107.7234,565.4153,30.8641,2.8919,7.6586,0
106.7664,565.8062,30.7216,2.7948,7.6754,0
105.7175,566.3099,30.5673,2.6875,8.9386,0
104.6592,566.9639,30.3516,2.5696,9.4173,0
103.7937,567.6320,30.2316,2.4814,10.0276,0
102.9554,568.3822,30.1325,2.4004,10.3310,0
102.1737,569.2144,29.9424,2.3313,10.6516,0
101.3937,570.1530,29.7948,2.2590,10.6173,0
100.7064,571.1486,29.7300,2.1821,10.8866,0
100.0584,572.2313,29.6478,2.0954,11.4371,0
99.4767,573.3957,29.5859,2.0009,11.7857,0
99.0976,574.3703,29.5801,1.9260,12.7941,0
98.7526,575.4094,29.5727,1.8547,13.2922,0
98.4793,576.5773,29.5683,1.7967,14.5189,0
98.2414,577.7692,29.5906,1.7456,14.4726,0
98.0890,578.9790,29.6549,1.6980,14.2411,0
97.9873,580.2310,29.7156,1.6568,15.3455,0
97.9100,581.5146,29.7908,1.6213,15.5310,0
97.8894,582.8286,29.8910,1.5995,15.7688,0
97.9001,584.1587,29.9976,1.5923,15.8948,0
97.9366,585.4753,30.1134,1.5931,15.6134,0
97.9575,586.8139,30.2205,1.5919,16.3915,0
97.9902,588.2479,30.3436,1.5878,16.9829,0
98.0022,589.6541,30.4610,1.5850,16.6592,0
98.0306,591.0335,30.5670,1.5827,16.3434,0
98.0581,592.3931,30.6872,1.5800,16.1577,0
98.0782,593.7160,30.8163,1.5767,16.1199,0
98.1177,595.0106,30.9068,1.5746,15.0657,0
98.1475,596.2726,31.0163,1.5722,15.1260,0
98.1774,597.5173,31.1550,1.5696,14.6955,0
98.2282,598.7751,31.2586,1.5705,15.0862,0
98.2655,600.0312,31.3652,1.5719,15.0871,0
98.3052,601.2804,31.4720,1.5734,14.7801,0
98.3380,602.5041,31.5723,1.5756,14.5347,0
98.3701,603.7188,31.6800,1.5765,14.2764,0
98.4045,604.8825,31.8245,1.5771,13.8009,0
98.4304,605.9835,31.9247,1.5763,12.7552,0
98.4721,607.0466,32.0233,1.5739,12.3756,0
98.4885,608.0679,32.1373,1.5692,12.1057,0
98.5334,609.3728,32.2207,1.5653,11.4236,0
98.5820,610.6163,32.3343,1.5624,10.9795,0
98.6428,611.7874,32.4543,1.5584,9.9864,0
98.6836,612.8617,32.5690,1.5536,9.3592,0
98.7303,613.8749,32.7078,1.5502,9.0076,0
98.7983,615.1284,32.8259,1.5494,9.3786,0
98.8504,616.2219,32.8931,1.5504,10.0432,0
98.9043,617.3535,32.9943,1.5539,10.2022,0
98.9600,618.4843,33.1117,1.5576,10.1293,0
99.0022,619.5851,33.2379,1.5603,10.2170,0
99.0429,620.7125,33.3550,1.5635,10.1627,0
99.0935,621.8456,33.4589,1.5631,10.0051,0
99.1330,622.9254,33.5530,1.5616,9.4914,0
99.1771,623.9795,33.6663,1.5593,9.2149,0
99.2352,625.2145,33.7760,1.5576,8.9959,0
99.2968,626.3986,33.8979,1.5638,8.3614,0
99.3658,627.4632,33.9997,1.5865,7.6390,0
99.3625,628.5027,34.0598,1.6327,6.9653,0
99.3373,629.5227,34.1319,1.6966,7.6000,0
99.1894,630.6893,34.1757,1.8097,7.1323,0
98.8950,631.8321,34.1561,1.9487,6.5040,0
98.4569,632.7717,34.1149,2.0865,5.8977,0
97.8981,633.6359,34.0250,2.2223,3.3407,0
98.5349,632.7435,34.1870,2.2515,4.4936,0
99.2059,631.8916,34.3062,2.3132,4.2797,0
99.9055,631.1293,34.4256,2.4271,4.0726,0
100.7530,630.4401,34.6351,2.5901,3.8998,0
101.6916,629.9513,34.8116,2.7726,3.3141,0
100.6895,630.2636,34.5914,2.9485,4.3616,0
99.6939,630.4351,34.2947,3.1189,4.9735,0
98.5563,630.4310,33.9482,-2.9476,5.7280,0
97.5665,630.1985,33.6242,-2.7546,5.7285,0
