PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE
1154,,,7.9804,291.6332,134.7333,1,,,
1155,,,8.1839,290.8668,135.6652,1,,,
1156,,,8.3848,290.0947,136.5707,1,,,
1157,,,8.5793,289.2796,137.4644,1,,,
1158,,,8.7711,288.4443,138.4152,1,,,
1159,,,9.0117,287.5735,139.3364,1,,,
1160,,,9.2148,286.6682,140.2556,1,,,
1161,,,9.4119,285.7487,141.1761,1,,,
1162,,,9.6145,284.8209,142.1191,1,,,
1163,,,9.8253,283.8673,143.0544,1,,,
1164,,,10.025,282.921,143.9855,1,,,
1165,,,10.2262,281.9236,144.9203,1,,,
1166,,,10.4477,280.8968,145.8913,1,,,
1167,,,10.681,279.878,146.8191,1,,,
1168,,,10.8782,278.8508,147.7785,1,,,
1169,,,11.0944,277.8212,148.7381,1,,,
1170,,,11.332,276.7937,149.6931,1,,,
1171,,,11.5634,275.743,150.6459,1,,,
1172,,,11.795,274.6889,151.6193,1,,,
1173,,,12.0211,273.6386,152.5744,1,,,
1174,,,12.2379,272.5909,153.5431,1,,,
1175,,,12.4764,271.5454,154.5221,1,,,
1176,,,12.7076,270.4898,155.4898,1,,,
1177,,,12.9472,269.4225,156.4604,1,,,
1178,,,13.1686,268.3401,157.4519,1,,,
1179,,,13.4036,267.2731,158.4304,1,,,
1180,,,13.6272,266.2042,159.4017,1,,,
1181,,,13.8722,265.1149,160.3808,1,,,
1182,,,14.1042,264.0181,161.368,1,,,
1183,,,14.3224,262.9283,162.3418,1,,,
1184,,,14.5949,261.8405,163.3051,1,,,
1185,,,14.7974,260.7546,164.2761,1,,,
1186,,,15.0221,259.6639,165.2439,1,,,
1187,,,15.2843,258.5901,166.1965,1,,,
1188,,,15.5093,257.4778,167.1728,1,,,
1189,,,15.7402,256.3828,168.1408,1,,,
1190,,,15.9707,255.3072,169.103,1,,,
1191,,,16.2075,254.2272,170.0515,1,,,
1192,,,16.4293,253.1678,171.0094,1,,,
1193,,,16.669,252.0809,171.9759,1,,,
1194,,,16.9056,251.0104,172.9463,1,,,
1195,,,17.128,249.946,173.9172,1,,,
1196,,,17.3759,248.8796,174.8833,1,,,
1197,,,17.6073,247.8145,175.8426,1,,,
1198,,,17.8436,246.7874,176.7919,1,,,
1199,,,18.0889,245.7375,177.7458,1,,,
1200,,,18.339,244.673,178.7115,1,,,
1201,,,18.5777,243.6326,179.6558,1,,,
1202,,,18.7955,242.6129,180.5837,1,,,
1203,,,19.0453,241.5923,181.4877,1,,,
1204,,,19.2791,240.5683,182.4234,1,,,
1205,,,19.515,239.5221,183.3565,1,,,
1206,,,19.7333,238.4979,184.2829,1,,,
1207,,,19.9631,237.4529,185.2196,1,,,
1208,,,20.196,236.4151,186.1446,1,,,
1209,,,20.4525,235.3904,187.0553,1,,,
1210,,,20.6773,234.344,187.9859,1,,,
1211,,,20.8848,233.306,188.9322,1,,,
1212,,,21.1042,232.2586,189.8781,1,,,
1213,,,21.3418,231.2289,190.8173,1,,,
1214,,,21.5735,230.1777,191.7746,1,,,
1215,,,21.7843,229.1282,192.7156,1,,,
1216,,,22.0009,228.0798,193.6639,1,,,
1217,,,22.2326,227.0293,194.6118,1,,,
1218,,,22.4431,225.9811,195.5533,1,,,
1219,,,22.6696,224.9439,196.4696,1,,,
1220,,,22.8508,223.9288,197.3812,1,,,
1221,,,23.0637,222.9109,198.2936,1,,,
1222,,,23.2816,221.8757,199.2167,1,,,
1223,,,23.4929,220.8353,200.1263,1,,,
1224,,,23.6883,219.8317,201.026,1,,,
1225,,,23.8753,218.8261,201.9316,1,,,
1226,,,24.0578,217.8159,202.8418,1,,,
1227,,,24.2697,216.8068,203.7325,1,,,
1228,,,24.4759,215.8005,204.6148,1,,,
1229,,,24.6574,214.7873,205.5085,1,,,
1230,,,24.833,213.7874,206.4179,1,,,
1231,,,25.0222,212.7697,207.3081,1,,,
1232,,,25.2135,211.7581,208.1936,1,,,
1233,,,25.4144,210.7215,209.0832,1,,,
1234,,,25.5831,209.6908,209.9935,1,,,
1235,,,25.7717,208.6723,210.8794,1,,,
1236,,,25.9448,207.6723,211.7725,1,,,
1237,,,26.1103,206.6478,212.65,1,,,
1238,,,26.2953,205.6231,213.5343,1,,,
1239,,,26.4595,204.6167,214.4073,1,,,
1240,,,26.6089,203.5827,215.2933,1,,,
1241,,,26.7912,202.5576,216.1418,1,,,
1242,,,26.9817,201.5572,216.9526,1,,,
1243,,,27.0728,200.5936,217.7592,1,,,
1244,,,27.1798,199.6299,218.5206,1,,,
1245,,,27.3507,198.6886,219.2321,1,,,
1246,,,27.4788,197.7647,219.9397,1,,,
1247,,,27.5832,196.8643,220.6177,1,,,
1248,,,27.6922,195.9928,221.2639,1,,,
1249,,,27.7995,195.1352,221.8694,1,,,
1250,,,27.8818,194.3115,222.4661,1,,,
1251,,,28.0276,193.085,223.3223,1,,,
1252,,,28.1599,191.8982,224.1467,1,,,
1253,,,28.2938,190.7657,224.8882,1,,,
1254,,,28.4137,189.644,225.6138,1,,,
1255,,,28.5321,188.4954,226.331,1,,,
1256,,,28.7079,187.3364,227.0449,1,,,
1257,,,28.7755,186.1458,227.7568,1,,,
1258,,,28.9492,184.9572,228.4584,1,,,
1259,,,29.1063,183.7372,229.1278,1,,,
1260,,,29.2157,182.4621,229.8478,1,,,
1261,,,29.3004,181.5504,230.3806,1,,,
1262,,,29.3792,180.6012,230.9086,1,,,
1263,,,29.437,179.6067,231.4736,1,,,
1264,,,29.5649,178.6313,232.02,1,,,
1265,,,29.663,177.6407,232.5726,1,,,
1266,,,29.7101,176.6189,233.1338,1,,,
1267,,,29.8099,175.5727,233.719,1,,,
1268,,,29.8979,174.5111,234.3004,1,,,
1269,,,30.0074,173.4299,234.9146,1,,,
1270,,,30.135,172.3363,235.5165,1,,,
1271,,,30.2317,171.2489,236.1246,1,,,
1272,,,30.3221,170.1539,236.7579,1,,,
1273,,,30.477,169.0376,237.4186,1,,,
1274,,,30.611,167.9159,238.0761,1,,,
1275,,,30.7174,166.7895,238.7569,1,,,
1276,,,30.8575,165.6718,239.4695,1,,,
1277,,,30.9958,164.5421,240.1966,1,,,
1278,,,31.1334,163.4178,240.9372,1,,,
1279,,,31.2745,162.31,241.6972,1,,,
1280,,,31.4224,161.1913,242.4806,1,,,
1281,,,31.5842,160.0639,243.288,1,,,
1282,,,31.7461,158.9586,244.1005,1,,,
1283,,,31.8985,157.8758,244.914,1,,,
1284,,,32.0604,156.7841,245.7522,1,,,
1285,,,32.2386,155.673,246.6296,1,,,
1286,,,32.388,154.5795,247.5087,1,,,
1287,,,32.5554,153.502,248.3788,1,,,
1288,,,32.7397,152.4301,249.2628,1,,,
1289,,,32.922,151.3381,250.1725,1,,,
1290,,,33.0763,150.2729,251.0849,1,,,
1291,,,33.2508,149.2363,251.972,1,,,
1292,,,33.4352,148.2428,252.831,1,,,
1293,,,33.5881,147.2941,253.6628,1,,,
1294,,,33.7427,146.3545,254.4825,1,,,
1295,,,33.9191,145.4659,255.2642,1,,,
1296,,,34.086,144.6208,256.0112,1,,,
1297,,,34.2338,143.7885,256.7501,1,,,
1298,,,34.3757,143.0195,257.4566,1,,,
1299,,,34.5066,142.2644,258.1418,1,,,
1300,,,34.6531,141.5155,258.8142,1,,,
1301,,,34.8725,140.4676,259.7628,1,,,
1302,,,35.0644,139.4912,260.6562,1,,,
1303,,,35.2265,138.5649,261.501,1,,,
1304,,,35.3993,137.6809,262.3016,1,,,
1305,,,35.5593,136.8905,263.0453,1,,,
1306,,,35.702,136.1477,263.7183,1,,,
1307,,,35.858,135.3317,264.4712,1,,,
1308,,,36.0274,134.5348,265.213,1,,,
1309,,,36.1739,133.7979,265.9039,1,,,
1310,,,36.3198,133.0639,266.5973,1,,,
1311,,,36.5001,132.1731,267.4174,1,,,
1312,,,36.6625,131.3646,268.1701,1,,,
1313,,,36.7963,130.6355,268.8745,1,,,
1314,,,36.9745,129.7976,269.6615,1,,,
1315,,,37.1586,128.8565,270.5565,1,,,
1316,,,37.3497,127.851,271.5084,1,,,
1317,,,37.566,126.7736,272.5422,1,,,
1318,,,37.7235,126.038,273.2331,1,,,
1319,,,37.8827,125.2598,273.9355,1,,,
1320,,,38.0327,124.4612,274.6407,1,,,
1321,,,38.1712,123.6324,275.3538,1,,,
1322,,,38.3336,122.7695,276.0721,1,,,
1323,,,38.4818,121.901,276.7823,1,,,
1324,,,38.6217,121.0024,277.4648,1,,,
1325,,,38.7782,120.0838,278.147,1,,,
1326,,,38.9217,119.1255,278.815,1,,,
1327,,,39.0536,118.1527,279.4864,1,,,
1328,,,39.1977,117.158,280.1167,1,,,
1329,,,39.3497,116.1373,280.7431,1,,,
1330,,,39.4864,115.1109,281.3692,1,,,
1331,,,39.662,114.0457,281.9604,1,,,
1332,,,39.7996,112.994,282.5266,1,,,
1333,,,39.9155,111.9304,283.1081,1,,,
1334,,,40.0333,110.8073,283.6517,1,,,
1335,,,40.1925,109.6827,284.1613,1,,,
1336,,,40.3097,108.5673,284.6749,1,,,
1337,,,40.4424,107.4188,285.1276,1,,,
1338,,,40.5642,106.2456,285.5462,1,,,
1339,,,40.69,105.0725,285.9581,1,,,
1340,,,40.7811,103.8857,286.3212,1,,,
1341,,,40.8879,102.6716,286.6627,1,,,
1342,,,40.984,101.4368,286.9549,1,,,
1343,,,41.0645,100.191,287.2145,1,,,
1344,,,41.1451,98.9524,287.4262,1,,,
1345,,,41.2391,97.6917,287.6068,1,,,
1346,,,41.3181,96.4248,287.7431,1,,,
1347,,,41.383,95.1699,287.8327,1,,,
1348,,,41.4391,93.9041,287.8742,1,,,
1349,,,41.4759,92.6166,287.89,1,,,
1350,,,41.5214,91.3308,287.885,1,,,
1351,,,41.5747,90.0469,287.8257,1,,,
1352,,,41.605,88.7896,287.7304,1,,,
1353,,,41.6329,87.4896,287.5997,1,,,
1354,,,41.6437,86.2005,287.4472,1,,,
1355,,,41.6586,84.9319,287.2453,1,,,
1356,,,41.6906,83.7112,287.0068,1,,,
1357,,,41.7121,82.4871,286.7409,1,,,
1358,,,41.7238,81.2611,286.4297,1,,,
1359,,,41.7375,80.0401,286.0844,1,,,
1360,,,41.749,78.84,285.7009,1,,,
1361,,,41.7433,77.6644,285.2668,1,,,
1362,,,41.7363,76.4847,284.8095,1,,,
1363,,,41.7267,75.3125,284.3045,1,,,
1364,,,41.7161,74.1516,283.7544,1,,,
1365,,,41.6976,72.9848,283.1808,1,,,
1366,,,41.6687,71.8304,282.5592,1,,,
1367,,,41.6291,70.6854,281.8942,1,,,
1368,,,41.5807,69.5473,281.212,1,,,
1369,,,41.5416,68.434,280.5225,1,,,
1370,,,41.5062,67.3481,279.7879,1,,,
1371,,,41.4565,66.2745,279.0393,1,,,
1372,,,41.4144,65.2132,278.2766,1,,,
1373,,,41.3548,64.1597,277.493,1,,,
1374,,,41.2981,63.1065,276.6889,1,,,
1375,,,41.2327,62.0918,275.8767,1,,,
1376,,,41.1571,61.0904,275.0465,1,,,
1377,,,41.0879,60.0926,274.2043,1,,,
1378,,,41.0278,59.1226,273.3672,1,,,
1379,,,40.9513,58.1671,272.5098,1,,,
1380,,,40.8887,57.2484,271.6531,1,,,
1381,,,40.8194,56.3382,270.7928,1,,,
1382,,,40.7273,55.4277,269.907,1,,,
1383,,,40.6558,54.5322,269.019,1,,,
1384,,,40.5724,53.6614,268.132,1,,,
1385,,,40.4767,52.7839,267.2383,1,,,
1386,,,40.392,51.931,266.3532,1,,,
1387,,,40.3128,51.0737,265.4617,1,,,
1388,,,40.2353,50.2247,264.5595,1,,,
1389,,,40.1493,49.3903,263.6695,1,,,
1390,,,40.072,48.5336,262.7716,1,,,
1391,,,39.9902,47.6792,261.8665,1,,,
1392,,,39.9024,46.8628,261.0082,1,,,
1393,,,39.8142,46.0482,260.1624,1,,,
1394,,,39.729,45.2475,259.3105,1,,,
1395,,,39.6686,44.4554,258.4764,1,,,
1396,,,39.6004,43.6831,257.6476,1,,,
1397,,,39.5406,42.903,256.8222,1,,,
1398,,,39.4781,42.1358,256.0163,1,,,
1399,,,39.4216,41.3863,255.2336,1,,,
1400,,,39.3575,40.6951,254.4769,1,,,
1401,,,39.2959,39.9943,253.7356,1,,,
1402,,,39.245,39.2979,253.018,1,,,
1403,,,39.1552,38.3002,251.9781,1,,,
1404,,,39.0776,37.3488,250.9861,1,,,
1405,,,38.985,36.4386,250.0407,1,,,
1406,,,38.9098,35.5929,249.1542,1,,,
1407,,,38.8517,34.8043,248.3264,1,,,
1408,,,38.775,34.1014,247.5992,1,,,
1409,,,38.705,33.3293,246.8054,1,,,
1410,,,38.6544,32.5978,246.0649,1,,,
1411,,,38.5642,31.8548,245.2994,1,,,
1412,,,38.4971,31.0914,244.5161,1,,,
1413,,,38.4292,30.3277,243.7388,1,,,
1414,,,38.362,29.5592,242.9739,1,,,
1415,,,38.2898,28.6897,242.1806,1,,,
1416,,,38.2375,27.7224,241.3286,1,,,
1417,,,38.2214,26.9314,240.69,1,,,
1418,,,38.1739,26.0524,240.054,1,,,
1419,,,38.1707,25.1141,239.4774,1,,,
1420,,,38.1536,24.1197,238.9348,1,,,
1421,,,38.1767,23.0918,238.5054,1,,,
1422,,,38.2031,21.9907,238.1489,1,,,
1423,,,38.2484,20.8441,237.9273,1,,,
1424,,,38.3539,19.6472,237.8631,1,,,
1425,,,38.4504,18.3995,237.8421,1,,,
1426,,,38.5909,17.1603,237.902,1,,,
1427,,,38.7061,15.9518,238.0753,1,,,
1428,,,38.8544,14.7328,238.3398,1,,,
1429,,,39.0318,13.5086,238.7495,1,,,
1430,,,39.2218,12.3338,239.2477,1,,,
1431,,,39.4451,11.2435,239.8221,1,,,
1432,,,39.6624,10.2027,240.4853,1,,,
1433,,,39.8721,9.2172,241.2235,1,,,
1434,,,40.1053,8.3246,242.0381,1,,,
1435,,,40.3357,7.5124,242.9138,1,,,
1436,,,40.5724,6.6782,243.8135,1,,,
1437,,,40.8046,5.8515,244.7319,1,,,
1438,,,41.078,5.0713,245.6754,1,,,
1439,,,41.3081,4.3208,246.6587,1,,,
1440,,,41.5773,3.5516,247.6284,1,,,
1441,,,41.8515,2.8568,248.6189,1,,,
1442,,,42.1015,2.1308,249.6043,1,,,
1443,,,42.3525,1.4733,250.5443,1,,,
1444,,,42.6153,0.8353,251.5073,1,,,
1445,,,42.8548,0.2636,252.4396,1,,,
1446,,,43.1133,-0.3242,253.3567,1,,,
1447,,,43.3404,-0.8837,254.2672,1,,,
1448,,,43.5892,-1.4383,255.1634,1,,,
1449,,,43.7988,-1.9869,256.0876,1,,,
1450,,,44.0303,-2.5433,256.9707,1,,,
1451,,,44.2544,-3.0743,257.8427,1,,,
1452,,,44.4802,-3.5876,258.7089,1,,,
1453,,,44.6832,-4.0937,259.5781,1,,,
1454,,,44.9464,-4.7111,260.7167,1,,,
1455,,,45.2936,-5.3475,261.8499,1,,,
