x,y,z,yaw,velocity,change_flag
410.5823,-611.0558,90.2035,-0.4474,18.5228,0
411.4873,-611.5126,90.4486,-0.3808,18.7982,0
412.4261,-611.9357,90.7077,-0.3134,19.1337,0
413.3985,-612.2949,90.9770,-0.2469,19.1861,0
414.4036,-612.5784,91.2182,-0.1827,19.1235,0
415.4167,-612.7957,91.4957,-0.1224,18.9071,0
416.4420,-612.9844,91.7719,-0.0660,19.2375,0
417.5107,-613.0884,92.0529,-0.0140,19.7679,0
418.5756,-613.1633,92.3342,0.0324,19.5423,0
419.6183,-613.1937,92.5895,0.0696,19.0685,0
420.6596,-613.1757,92.8613,0.0995,19.5443,0
421.7188,-613.1166,93.1518,0.1195,19.6355,0
422.7766,-613.0471,93.4159,0.1319,19.5003,0
423.8446,-612.9600,93.6935,0.1409,19.5828,0
424.9080,-612.8577,93.9518,0.1490,19.6318,0
425.9866,-612.7493,94.2416,0.1561,20.1059,0
427.0978,-612.6335,94.5369,0.1637,20.7758,0
428.2204,-612.4957,94.8114,0.1686,20.6838,0
429.3265,-612.3513,95.0898,0.1696,20.3756,0
430.4409,-612.2096,95.3853,0.1701,20.6860,0
431.5217,-612.0809,95.6714,0.1703,19.8626,0
432.5724,-611.9532,95.9417,0.1722,19.2867,0
433.5990,-611.8301,96.1953,0.1723,19.1252,0
434.6041,-611.6904,96.4579,0.1728,18.5742,0
436.0517,-611.5092,96.8558,0.1746,17.7449,0
437.4691,-611.3196,97.2151,0.1757,17.2414,0
438.8336,-611.1301,97.5562,0.1760,16.5020,0
440.1354,-610.9553,97.8861,0.1755,16.0822,0
441.3940,-610.7810,98.1884,0.1753,15.1143,0
442.6133,-610.6202,98.5372,0.1776,15.0567,0
443.7659,-610.4630,98.8218,0.1773,13.7825,0
444.9034,-610.2881,99.0943,0.1750,13.9991,0
446.0721,-610.1378,99.4909,0.1712,15.1961,0
447.2829,-609.9963,99.7547,0.1736,14.5782,0
448.5701,-609.8204,100.0180,0.1758,16.3510,0
449.9596,-609.6243,100.3851,0.1753,17.2172,0
451.3901,-609.4436,100.7402,0.1760,18.0697,0
452.4011,-609.2999,100.9885,0.1755,18.8910,0
453.4389,-609.1412,101.2466,0.1754,19.3449,0
454.4963,-608.9983,101.5359,0.1757,19.8343,0
455.5732,-608.8575,101.8072,0.1757,20.1437,0
456.6847,-608.7070,102.0946,0.1754,20.7511,0
457.8275,-608.5368,102.3901,0.1761,21.3909,0
459.0107,-608.3796,102.6841,0.1765,22.1048,0
460.2101,-608.2272,102.9765,0.1772,22.2725,0
461.4127,-608.0538,103.2849,0.1778,22.3594,0
462.6366,-607.8804,103.5699,0.1769,22.6191,0
463.8821,-607.7166,103.8836,0.1772,23.2930,0
465.1472,-607.5411,104.2074,0.1784,23.5121,0
466.4456,-607.3638,104.5320,0.1783,24.2646,0
467.7540,-607.1876,104.8559,0.1779,24.3231,0
469.0721,-607.0120,105.1778,0.1781,24.5868,0
470.3617,-606.8300,105.5065,0.1761,23.9517,0
471.6997,-606.6515,105.8550,0.1726,25.0413,0
473.0473,-606.4814,106.1960,0.1677,24.8511,0
474.3888,-606.3035,106.5151,0.1607,24.9098,0
475.7397,-606.1341,106.8533,0.1521,25.2572,0
477.1285,-605.9984,107.2055,0.1426,25.8378,0
478.5130,-605.8664,107.5610,0.1312,25.7744,0
479.8831,-605.7488,107.9094,0.1203,25.0480,0
481.2643,-605.6443,108.2588,0.1094,25.7621,0
482.6709,-605.5449,108.6050,0.0991,25.8816,0
484.0837,-605.4688,108.9586,0.0891,26.1699,0
485.5141,-605.4127,109.3164,0.0779,26.3018,0
486.9171,-605.3581,109.6799,0.0671,25.7325,0
488.3312,-605.3345,110.0398,0.0567,26.0534,0
489.7614,-605.3260,110.4204,0.0474,26.4322,0
491.1861,-605.3322,110.8028,0.0379,26.1852,0
492.6024,-605.3502,111.1642,0.0280,26.2418,0
494.0422,-605.3921,111.5387,0.0176,26.6338,0
495.4775,-605.4259,111.9334,0.0072,26.4978,0
496.9060,-605.4820,112.3215,-0.0031,26.3192,0
498.3406,-605.5563,112.7185,-0.0134,26.6749,0
499.7548,-605.6625,113.0966,-0.0220,26.1753,0
501.1643,-605.7520,113.4546,-0.0309,25.9959,0
502.6079,-605.8691,113.8370,-0.0401,26.8217,0
504.0163,-605.9920,114.2450,-0.0495,26.1342,0
505.4599,-606.1299,114.6262,-0.0586,26.9267,0
506.9234,-606.2906,115.0175,-0.0676,27.2412,0
508.4066,-606.4655,115.4251,-0.0741,27.3095,0
509.8582,-606.6403,115.8052,-0.0784,26.6832,0
511.2595,-606.8330,116.1772,-0.0795,26.0619,0
512.6799,-607.0093,116.5761,-0.0800,26.5507,0
514.1160,-607.1862,116.9856,-0.0819,27.0729,0
515.5857,-607.3761,117.3832,-0.0842,27.4358,0
517.0568,-607.5777,117.7883,-0.0867,27.4998,0
518.4838,-607.7631,118.2051,-0.0891,26.4867,0
519.8868,-607.9505,118.5961,-0.0921,26.2591,0
521.3281,-608.1614,118.9867,-0.0963,27.0550,0
522.7568,-608.3597,119.3762,-0.1007,26.4603,0
524.1765,-608.5607,119.7783,-0.1050,26.6531,0
525.6280,-608.7835,120.1739,-0.1101,27.1310,0
527.0231,-609.0180,120.5638,-0.1153,25.6300,0
528.3893,-609.2427,120.9481,-0.1215,25.7504,0
529.7309,-609.4690,121.3452,-0.1272,25.0783,0
531.0563,-609.7068,121.7089,-0.1321,24.8528,0
532.3714,-609.9409,122.0617,-0.1345,24.8740,0
533.6732,-610.1741,122.4220,-0.1365,24.3573,0
534.9179,-610.4129,122.7618,-0.1374,23.2226,0
