PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE
575,,,24.6128,117.8451,163.1879,1,,,
576,,,24.8476,117.7422,164.6464,1,,,
577,,,25.0143,117.7432,165.6628,1,,,
578,,,25.1809,117.735,166.6917,1,,,
579,,,25.3636,117.7441,167.7502,1,,,
580,,,25.5376,117.7614,168.8347,1,,,
581,,,25.7062,117.7609,169.898,1,,,
582,,,25.8919,117.7786,170.9699,1,,,
583,,,26.0677,117.7998,172.0528,1,,,
584,,,26.2558,117.8075,173.1411,1,,,
585,,,26.4306,117.8198,174.2351,1,,,
586,,,26.6035,117.826,175.3198,1,,,
587,,,26.7764,117.8178,176.3823,1,,,
588,,,26.9486,117.8302,177.4343,1,,,
589,,,27.1126,117.8417,178.5127,1,,,
590,,,27.2754,117.8231,179.564,1,,,
591,,,27.4459,117.8246,180.6068,1,,,
592,,,27.6146,117.8311,181.6429,1,,,
593,,,27.7815,117.8283,182.6594,1,,,
594,,,27.941,117.8281,183.7173,1,,,
595,,,28.0906,117.8401,184.7655,1,,,
596,,,28.2583,117.8244,185.8288,1,,,
597,,,28.4346,117.81,186.8722,1,,,
598,,,28.5924,117.7864,187.8899,1,,,
599,,,28.7469,117.7401,188.9002,1,,,
600,,,28.8979,117.6991,189.9146,1,,,
601,,,29.0657,117.657,190.9211,1,,,
602,,,29.2859,117.5336,192.365,1,,,
603,,,29.4996,117.3643,193.7188,1,,,
604,,,29.6905,117.1611,194.9834,1,,,
605,,,29.8782,116.9391,196.1559,1,,,
606,,,30.0295,116.6833,197.2328,1,,,
607,,,30.1954,116.4029,198.2345,1,,,
608,,,30.3849,116.0051,199.4594,1,,,
609,,,30.5384,115.5268,200.6485,1,,,
610,,,30.7047,114.9941,201.7828,1,,,
611,,,30.8685,114.4357,202.7951,1,,,
612,,,31.0074,113.8123,203.7874,1,,,
613,,,31.1089,113.211,204.614,1,,,
614,,,31.2271,112.5436,205.4899,1,,,
615,,,31.3788,111.8489,206.2861,1,,,
616,,,31.4698,111.0194,207.0598,1,,,
617,,,31.551,110.0208,207.7799,1,,,
618,,,31.6399,109.0554,208.3577,1,,,
619,,,31.6928,107.8415,208.8684,1,,,
620,,,31.7304,106.6403,209.3195,1,,,
621,,,31.8048,105.5925,209.552,1,,,
622,,,31.8583,104.5343,209.7168,1,,,
623,,,31.9085,103.4362,209.7554,1,,,
624,,,31.9008,102.2807,209.7333,1,,,
625,,,31.9445,101.0354,209.5229,1,,,
626,,,31.9322,99.7642,209.2545,1,,,
627,,,31.9388,98.4349,208.9113,1,,,
628,,,31.889,97.0411,208.4472,1,,,
629,,,31.8392,96.1064,208.0611,1,,,
630,,,31.7886,95.1293,207.6467,1,,,
631,,,31.741,94.1662,207.2,1,,,
632,,,31.6905,93.2053,206.7266,1,,,
633,,,31.6273,92.2703,206.2224,1,,,
634,,,31.5521,91.3002,205.696,1,,,
635,,,31.4662,90.3212,205.1521,1,,,
636,,,31.3904,89.36,204.5702,1,,,
637,,,31.3113,88.4531,203.989,1,,,
638,,,31.2305,87.5403,203.4285,1,,,
639,,,31.1238,86.5965,202.8486,1,,,
640,,,31.033,85.6767,202.2526,1,,,
641,,,30.9515,84.7808,201.6546,1,,,
642,,,30.8572,83.8873,201.0898,1,,,
643,,,30.774,83.0004,200.5325,1,,,
644,,,30.6702,82.1302,199.9732,1,,,
645,,,30.5749,81.2576,199.4055,1,,,
646,,,30.4541,80.0145,198.6031,1,,,
647,,,30.3147,78.8083,197.8147,1,,,
648,,,30.1708,77.6925,197.0535,1,,,
649,,,30.0444,76.6707,196.295,1,,,
650,,,29.9101,75.7324,195.5664,1,,,
651,,,29.7649,74.8637,194.8453,1,,,
652,,,29.6225,74.0338,194.0753,1,,,
653,,,29.4626,73.2605,193.2588,1,,,
654,,,29.3115,72.57,192.4545,1,,,
655,,,29.1562,71.77,191.3961,1,,,
656,,,28.9599,71.0378,190.4063,1,,,
657,,,28.8147,70.3983,189.5118,1,,,
658,,,28.6389,69.7308,188.6647,1,,,
659,,,28.4836,69.0826,187.8661,1,,,
660,,,28.3242,68.3807,187.0927,1,,,
661,,,28.152,67.5478,186.2469,1,,,
662,,,27.9778,66.694,185.4545,1,,,
663,,,27.8515,65.8465,184.7326,1,,,
664,,,27.7207,64.9851,184.0438,1,,,
665,,,27.6056,64.0893,183.4286,1,,,
666,,,27.4977,63.1968,182.8941,1,,,
667,,,27.4077,62.2842,182.4537,1,,,
668,,,27.33,61.3335,182.0494,1,,,
669,,,27.2783,60.2693,181.6824,1,,,
670,,,27.1756,59.164,181.4055,1,,,
671,,,27.1316,58.1704,181.2041,1,,,
672,,,27.0861,57.0655,181.0287,1,,,
673,,,27.0357,55.8576,180.841,1,,,
674,,,26.9679,54.5483,180.6808,1,,,
675,,,26.9222,53.5236,180.5217,1,,,
676,,,26.8906,52.4455,180.3481,1,,,
677,,,26.8245,51.3086,180.101,1,,,
678,,,26.7756,50.1363,179.8233,1,,,
679,,,26.6943,48.9364,179.4502,1,,,
680,,,26.6054,47.6888,179.0294,1,,,
681,,,26.4757,46.4016,178.5291,1,,,
682,,,26.3338,45.1451,177.9194,1,,,
683,,,26.1923,43.9029,177.1961,1,,,
684,,,26.0485,42.6881,176.3932,1,,,
685,,,25.8907,41.4813,175.569,1,,,
686,,,25.7808,40.6748,174.9718,1,,,
687,,,25.6389,39.5161,174.1028,1,,,
688,,,25.4643,38.3401,173.2319,1,,,
689,,,25.3027,37.2095,172.3284,1,,,
690,,,25.1493,36.0993,171.4166,1,,,
691,,,24.9794,34.9749,170.4935,1,,,
692,,,24.7656,33.8592,169.5401,1,,,
693,,,24.6067,32.7584,168.5904,1,,,
694,,,24.4178,31.7277,167.6578,1,,,
695,,,24.2386,30.7816,166.7611,1,,,
696,,,24.065,29.8457,165.8466,1,,,
697,,,23.8732,28.9245,164.9017,1,,,
698,,,23.681,28.0049,163.979,1,,,
699,,,23.5142,27.1043,163.0357,1,,,
700,,,23.327,26.2071,162.0811,1,,,
701,,,23.1038,25.2982,161.0902,1,,,
702,,,22.9103,24.4141,160.0967,1,,,
703,,,22.6984,23.51,159.0809,1,,,
704,,,22.4634,22.6455,158.0444,1,,,
705,,,22.2418,21.7831,156.9826,1,,,
706,,,22.0213,20.9553,155.9162,1,,,
707,,,21.7926,20.1636,154.8743,1,,,
708,,,21.5782,19.4375,153.8791,1,,,
709,,,21.372,18.7602,152.9371,1,,,
710,,,21.1814,18.1345,152.0567,1,,,
711,,,20.9741,17.41,150.9748,1,,,
712,,,20.7849,16.772,150.009,1,,,
713,,,20.6031,16.2212,149.1701,1,,,
714,,,20.4341,15.6614,148.276,1,,,
715,,,20.233,15.0706,147.3226,1,,,
716,,,20.0585,14.5537,146.4612,1,,,
717,,,19.8792,13.9959,145.5063,1,,,
718,,,19.6983,13.4731,144.5893,1,,,
719,,,19.5347,13.0055,143.6972,1,,,
720,,,19.3482,12.4939,142.7196,1,,,
721,,,19.1608,11.9318,141.786,1,,,
722,,,18.9836,11.2411,140.9153,1,,,
723,,,18.8112,10.5145,140.1366,1,,,
724,,,18.6663,9.6225,139.4107,1,,,
725,,,18.5211,8.5565,138.754,1,,,
726,,,18.3675,7.3767,138.1796,1,,,
727,,,18.257,6.3952,137.812,1,,,
728,,,18.1657,5.3543,137.5025,1,,,
729,,,18.0858,4.2845,137.2885,1,,,
730,,,18.0137,3.1403,137.1534,1,,,
731,,,17.9511,1.9824,137.0901,1,,,
732,,,17.9248,0.8071,137.101,1,,,
733,,,17.8693,-0.4152,137.2009,1,,,
734,,,17.8391,-1.6613,137.3823,1,,,
735,,,17.8141,-2.9337,137.6445,1,,,
736,,,17.8213,-4.2044,137.9382,1,,,
737,,,17.8166,-5.497,138.3328,1,,,
738,,,17.839,-6.7352,138.7749,1,,,
739,,,17.871,-8.0077,139.2792,1,,,
740,,,17.8724,-9.2981,139.8509,1,,,
741,,,17.9321,-10.5806,140.4459,1,,,
742,,,17.9697,-11.8855,141.0765,1,,,
743,,,18.0132,-13.213,141.7441,1,,,
744,,,18.0498,-14.1122,142.1922,1,,,
745,,,18.092,-15.028,142.6355,1,,,
746,,,18.1138,-15.9549,143.0802,1,,,
747,,,18.1289,-16.8945,143.5165,1,,,
748,,,18.1461,-17.834,143.947,1,,,
749,,,18.1778,-18.7432,144.3636,1,,,
750,,,18.2051,-20.0826,144.9303,1,,,
751,,,18.256,-21.3492,145.4565,1,,,
752,,,18.2783,-22.4738,146.003,1,,,
753,,,18.3508,-23.4717,146.5206,1,,,
754,,,18.3833,-24.3482,147.0788,1,,,
755,,,18.4455,-25.3981,147.8207,1,,,
756,,,18.5349,-26.2673,148.6242,1,,,
757,,,18.6112,-27.0735,149.5496,1,,,
758,,,18.7271,-27.65,150.5207,1,,,
759,,,18.8473,-28.065,151.4773,1,,,
760,,,18.9883,-28.355,152.6604,1,,,
761,,,19.0654,-28.4267,153.8504,1,,,
762,,,19.1898,-28.376,154.9702,1,,,
763,,,19.0522,-28.5892,153.9571,1,,,
764,,,18.9314,-28.8049,152.9498,1,,,
765,,,18.7754,-29.1989,152.0243,1,,,
766,,,18.636,-29.8007,151.1512,1,,,
767,,,18.565,-30.4978,150.4292,1,,,
768,,,18.4609,-31.3452,149.8334,1,,,
769,,,18.5524,-30.4485,150.3138,1,,,
770,,,18.6729,-29.4355,150.8478,1,,,
771,,,18.7253,-28.4723,151.1929,1,,,
772,,,18.7947,-27.3374,151.4939,1,,,
773,,,18.8581,-26.1395,151.6078,1,,,
774,,,18.8948,-24.9624,151.4601,1,,,
775,,,18.8695,-23.9056,151.326,1,,,
776,,,18.9036,-22.8861,150.89,1,,,
777,,,18.8911,-21.8924,150.2902,1,,,
778,,,18.8691,-20.8558,149.7319,1,,,
779,,,18.8083,-19.956,149.1337,1,,,
780,,,18.7635,-18.9961,148.4833,1,,,
781,,,18.6989,-17.9356,147.7872,1,,,
782,,,18.6725,-16.8151,147.1018,1,,,
783,,,18.657,-15.9491,146.5828,1,,,
784,,,18.5945,-14.8157,145.958,1,,,
785,,,18.5718,-13.7384,145.4156,1,,,
786,,,18.5352,-12.7853,144.9242,1,,,
787,,,18.5197,-11.7073,144.4274,1,,,
788,,,18.498,-10.7637,144.0154,1,,,
789,,,18.4831,-9.7347,143.5775,1,,,
790,,,18.4802,-8.7479,143.1567,1,,,
791,,,18.4758,-7.7774,142.7514,1,,,
792,,,18.4617,-6.8471,142.3707,1,,,
793,,,18.4415,-5.8698,141.9686,1,,,
794,,,18.4104,-4.8248,141.5428,1,,,
795,,,18.4128,-3.7835,141.112,1,,,
796,,,18.3629,-2.7778,140.6861,1,,,
797,,,18.3122,-1.6972,140.1248,1,,,
798,,,18.2372,-0.5828,139.4434,1,,,
799,,,18.1477,0.2426,138.8249,1,,,
800,,,18.0589,1.0346,138.1265,1,,,
801,,,17.9795,1.773,137.359,1,,,
802,,,17.8413,2.4655,136.5072,1,,,
803,,,17.7198,3.1357,135.6028,1,,,
804,,,17.602,3.7144,134.5905,1,,,
805,,,17.4381,4.1614,133.5062,1,,,
806,,,17.2228,4.5907,132.3281,1,,,
807,,,17.0195,4.8625,131.0574,1,,,
808,,,16.9069,5.0511,129.7627,1,,,
809,,,16.8026,5.1146,128.4146,1,,,
810,,,16.5933,5.1034,127.0364,1,,,
811,,,16.4265,5.0243,125.5876,1,,,
812,,,16.2815,4.9314,124.5767,1,,,
813,,,16.1553,4.8037,123.5272,1,,,
814,,,16.0324,4.6613,122.4562,1,,,
815,,,15.888,4.5114,121.3706,1,,,
816,,,15.732,4.3384,120.2558,1,,,
817,,,15.5803,4.1787,119.1124,1,,,
818,,,15.4246,4.0141,117.9538,1,,,
819,,,15.2839,3.842,116.7702,1,,,
820,,,15.1432,3.6911,115.5654,1,,,
821,,,14.9643,3.5331,114.3478,1,,,
822,,,14.8049,3.3966,113.0995,1,,,
823,,,14.6397,3.2624,111.8507,1,,,
824,,,14.4575,3.1474,110.5761,1,,,
825,,,14.3012,3.0519,109.2842,1,,,
826,,,14.1346,2.9549,107.9637,1,,,
827,,,13.9399,2.8493,106.6477,1,,,
828,,,13.756,2.7761,105.2811,1,,,
829,,,13.5881,2.712,103.9163,1,,,
830,,,13.385,2.6329,102.5459,1,,,
831,,,13.2035,2.5836,101.1649,1,,,
832,,,13.0182,2.5425,99.7647,1,,,
833,,,12.8288,2.5026,98.3279,1,,,
834,,,12.6353,2.4659,96.9254,1,,,
835,,,12.4536,2.4546,95.5287,1,,,
836,,,12.2805,2.447,94.1314,1,,,
837,,,12.1029,2.4388,92.7209,1,,,
838,,,11.9215,2.4363,91.2932,1,,,
839,,,11.7433,2.4335,89.8584,1,,,
840,,,11.5575,2.4286,88.4162,1,,,
841,,,11.3696,2.4333,86.963,1,,,
842,,,11.1843,2.4314,85.5112,1,,,
843,,,11.0061,2.4464,84.078,1,,,
844,,,10.8313,2.4522,82.6377,1,,,
845,,,10.6321,2.4632,81.183,1,,,
846,,,10.4319,2.4757,79.73,1,,,
847,,,10.2514,2.4823,78.2675,1,,,
848,,,10.0612,2.4851,76.8088,1,,,
849,,,9.8797,2.5106,75.3665,1,,,
850,,,9.6943,2.5215,73.9138,1,,,
851,,,9.5047,2.5247,72.4565,1,,,
852,,,9.3088,2.546,71.0052,1,,,
853,,,9.1223,2.5585,69.5662,1,,,
854,,,8.9489,2.5824,68.1128,1,,,
855,,,8.7459,2.5979,66.6677,1,,,
856,,,8.5807,2.6203,65.245,1,,,
857,,,8.4081,2.6427,63.8403,1,,,
858,,,8.2402,2.653,62.42,1,,,
859,,,8.0474,2.6768,61.0221,1,,,
860,,,7.863,2.7096,59.6504,1,,,
861,,,7.6758,2.7346,58.2794,1,,,
862,,,7.5238,2.7651,56.9,1,,,
863,,,7.3412,2.7847,55.5251,1,,,
864,,,7.1642,2.796,54.1535,1,,,
865,,,7.0039,2.8214,52.7805,1,,,
866,,,6.8192,2.8339,51.4203,1,,,
867,,,6.6702,2.8421,50.0331,1,,,
868,,,6.5225,2.8609,48.6595,1,,,
869,,,6.3504,2.8711,47.2841,1,,,
870,,,6.1902,2.8881,45.9116,1,,,
871,,,6.0269,2.901,44.5632,1,,,
872,,,5.8604,2.9184,43.2153,1,,,
873,,,5.6992,2.936,41.8612,1,,,
874,,,5.527,2.9617,40.5102,1,,,
875,,,5.3719,2.9865,39.1616,1,,,
876,,,5.2203,3.018,37.8212,1,,,
877,,,5.0512,3.0406,36.4771,1,,,
878,,,4.8705,3.0655,35.1262,1,,,
879,,,4.6834,3.1077,33.7737,1,,,
880,,,4.5181,3.1434,32.4153,1,,,
881,,,4.3483,3.1779,31.0528,1,,,
882,,,4.1706,3.2313,29.6787,1,,,
883,,,3.9868,3.2827,28.3382,1,,,
884,,,3.7989,3.3075,27.0429,1,,,
885,,,3.6389,3.3328,25.7682,1,,,
886,,,3.4657,3.3701,24.497,1,,,
887,,,3.2858,3.3944,23.2164,1,,,
888,,,3.1169,3.4336,21.9474,1,,,
889,,,2.9386,3.4674,20.6746,1,,,
890,,,2.7685,3.4938,19.3959,1,,,
891,,,2.5879,3.5168,18.1193,1,,,
892,,,2.4068,3.5536,16.8453,1,,,
893,,,2.2144,3.5805,15.6124,1,,,
894,,,2.0462,3.6045,14.3807,1,,,
895,,,1.877,3.6353,13.1396,1,,,
896,,,1.6876,3.6884,11.9349,1,,,
897,,,1.5259,3.7288,10.7573,1,,,
898,,,1.3652,3.7731,9.5509,1,,,
899,,,1.1558,3.8245,8.3382,1,,,
900,,,0.9575,3.8851,7.1506,1,,,
901,,,0.7995,3.9579,5.9918,1,,,
902,,,0.622,4.0065,4.8808,1,,,
903,,,0.439,4.0554,3.7699,1,,,
904,,,0.2653,4.1033,2.7249,1,,,
905,,,0.031,4.1873,1.2934,1,,,
906,,,-0.1364,4.265,-0.1441,1,,,
907,,,-0.3095,4.3442,-1.4455,1,,,
908,,,-0.526,4.4374,-2.5737,1,,,
909,,,-0.7427,4.4772,-3.626,1,,,
910,,,-0.9253,4.5531,-4.9143,1,,,
911,,,-1.1278,4.5422,-6.0162,1,,,
912,,,-1.2069,4.4969,-7.0367,1,,,
913,,,-1.4066,4.3203,-8.115,1,,,
914,,,-1.592,3.9925,-9.2852,1,,,
915,,,-1.8102,3.4678,-10.2449,1,,,
916,,,-1.9327,2.7538,-11.1221,1,,,
917,,,-2.0549,1.9499,-11.851,1,,,
918,,,-2.0729,1.0038,-12.4335,1,,,
919,,,-2.2264,-0.053,-12.7998,1,,,
920,,,-2.1935,-1.0617,-12.9573,1,,,
921,,,-2.2506,-0.0049,-12.9888,1,,,
922,,,-2.2763,1.0056,-12.9678,1,,,
923,,,-2.2988,2.0078,-13.0465,1,,,
924,,,-2.2492,0.9448,-12.9018,1,,,
925,,,-2.3002,-0.0949,-12.5973,1,,,
926,,,-2.1773,-1.0793,-12.279,1,,,
927,,,-2.0612,-1.9533,-11.6744,1,,,
928,,,-1.9086,-2.7557,-10.914,1,,,
929,,,-1.857,-3.3283,-10.0801,1,,,
930,,,-1.6769,-3.7833,-9.1419,1,,,
931,,,-1.4737,-4.1197,-8.0937,1,,,
932,,,-1.304,-4.3527,-7.1085,1,,,
933,,,-1.1647,-4.4802,-6.1108,1,,,
934,,,-0.9832,-4.479,-5.0226,1,,,
935,,,-0.797,-4.405,-3.9423,1,,,
936,,,-0.6193,-4.1961,-2.8082,1,,,
937,,,-0.3649,-3.9184,-1.8311,1,,,
938,,,-0.2369,-3.5316,-0.6961,1,,,
939,,,0.0066,-3.0076,0.4561,1,,,
940,,,0.157,-2.5675,1.4185,1,,,
941,,,0.3188,-2.1421,2.4727,1,,,
942,,,0.4978,-1.7167,3.6221,1,,,
943,,,0.6895,-1.3253,4.875,1,,,
944,,,0.9082,-0.9783,6.2456,1,,,
945,,,1.1097,-0.7236,7.7002,1,,,
946,,,1.2474,-0.6001,8.7229,1,,,
947,,,1.4165,-0.5006,9.7842,1,,,
948,,,1.595,-0.4093,10.8987,1,,,
949,,,1.7574,-0.3406,12.0372,1,,,
950,,,1.9265,-0.3151,13.1825,1,,,
951,,,2.0911,-0.2873,14.364,1,,,
952,,,2.2597,-0.2515,15.5739,1,,,
953,,,2.4317,-0.239,16.8138,1,,,
954,,,2.6106,-0.2405,18.0738,1,,,
955,,,2.7839,-0.2494,19.338,1,,,
956,,,2.9667,-0.2755,20.6092,1,,,
957,,,3.1494,-0.2841,21.9012,1,,,
958,,,3.3166,-0.3035,23.2038,1,,,
959,,,3.4995,-0.3288,24.5247,1,,,
960,,,3.6751,-0.358,25.8702,1,,,
961,,,3.8536,-0.3764,27.1882,1,,,
962,,,4.0321,-0.4055,28.5054,1,,,
963,,,4.2053,-0.4268,29.8556,1,,,
964,,,4.3806,-0.4509,31.205,1,,,
965,,,4.5594,-0.4802,32.5502,1,,,
966,,,4.7367,-0.5099,33.9234,1,,,
967,,,4.9113,-0.528,35.3302,1,,,
968,,,5.0772,-0.5463,36.7333,1,,,
969,,,5.2513,-0.5661,38.1019,1,,,
970,,,5.4173,-0.5769,39.4675,1,,,
971,,,5.5903,-0.614,40.8548,1,,,
972,,,5.7551,-0.6323,42.2194,1,,,
973,,,5.9297,-0.6685,43.5967,1,,,
974,,,6.1037,-0.6983,45.0247,1,,,
975,,,6.2735,-0.7319,46.4384,1,,,
976,,,6.4565,-0.7525,47.8471,1,,,
977,,,6.6385,-0.786,49.248,1,,,
978,,,6.7921,-0.8161,50.6743,1,,,
979,,,6.968,-0.8418,52.0989,1,,,
980,,,7.1436,-0.8509,53.4859,1,,,
981,,,7.3304,-0.8681,54.8866,1,,,
982,,,7.516,-0.8732,56.3136,1,,,
983,,,7.6914,-0.8845,57.74,1,,,
984,,,7.863,-0.9058,59.1577,1,,,
985,,,8.0453,-0.9035,60.5455,1,,,
986,,,8.2232,-0.9123,61.9383,1,,,
987,,,8.3867,-0.9187,63.3589,1,,,
988,,,8.5794,-0.9219,64.7662,1,,,
989,,,8.7502,-0.9271,66.1874,1,,,
990,,,8.9162,-0.9494,67.5978,1,,,
991,,,9.1262,-0.956,69.0097,1,,,
992,,,9.3213,-0.9757,70.4133,1,,,
993,,,9.4839,-1.0007,71.8176,1,,,
994,,,9.661,-1.0189,73.2582,1,,,
995,,,9.8591,-1.0455,74.6964,1,,,
996,,,10.0458,-1.0749,76.1055,1,,,
997,,,10.2117,-1.0905,77.5077,1,,,
998,,,10.3953,-1.1095,78.9269,1,,,
999,,,10.5698,-1.124,80.3393,1,,,
1000,,,10.7474,-1.1452,81.7606,1,,,
1001,,,10.9472,-1.1468,83.183,1,,,
1002,,,11.1382,-1.1453,84.6602,1,,,
1003,,,11.327,-1.1491,86.0962,1,,,
1004,,,11.5085,-1.1577,87.4519,1,,,
1005,,,11.6951,-1.1663,88.8194,1,,,
1006,,,11.86,-1.155,90.2207,1,,,
1007,,,12.0338,-1.1421,91.6173,1,,,
1008,,,12.2138,-1.141,92.9826,1,,,
1009,,,12.3862,-1.1237,94.3802,1,,,
1010,,,12.5474,-1.0986,95.7616,1,,,
1011,,,12.7273,-1.0767,97.1357,1,,,
1012,,,12.8997,-1.0592,98.5293,1,,,
1013,,,13.08,-1.0404,99.9027,1,,,
1014,,,13.2693,-1.016,101.2626,1,,,
1015,,,13.4338,-0.9773,102.6444,1,,,
1016,,,13.6215,-0.939,104.0172,1,,,
1017,,,13.8078,-0.9012,105.3864,1,,,
1018,,,13.9868,-0.8476,106.7245,1,,,
1019,,,14.1502,-0.7923,108.047,1,,,
1020,,,14.327,-0.726,109.3333,1,,,
1021,,,14.4871,-0.6418,110.5604,1,,,
1022,,,14.6373,-0.561,111.7653,1,,,
1023,,,14.7877,-0.4644,112.9121,1,,,
1024,,,14.9493,-0.3571,114.0075,1,,,
1025,,,15.084,-0.2546,115.0758,1,,,
1026,,,15.2012,-0.1349,116.1142,1,,,
1027,,,15.3879,0.043,117.5775,1,,,
1028,,,15.5422,0.2428,118.9562,1,,,
1029,,,15.7067,0.4381,120.2055,1,,,
1030,,,15.8446,0.641,121.3622,1,,,
1031,,,15.971,0.8342,122.3847,1,,,
1032,,,16.1365,1.0702,123.5871,1,,,
1033,,,16.2556,1.3011,124.6205,1,,,
1034,,,16.3862,1.5618,125.7745,1,,,
1035,,,16.5355,1.8607,126.9867,1,,,
1036,,,16.6693,2.1595,128.1416,1,,,
1037,,,16.7988,2.4474,129.1495,1,,,
1038,,,17.0105,2.8005,130.2652,1,,,
1039,,,17.1762,3.1949,131.5108,1,,,
1040,,,17.2592,3.6854,132.8848,1,,,
1041,,,17.5085,4.1691,134.2635,1,,,
1042,,,17.7084,4.5349,135.2112,1,,,
1043,,,17.9012,4.9198,136.1817,1,,,
1044,,,18.0927,5.3186,137.1732,1,,,
1045,,,18.2971,5.748,138.1773,1,,,
1046,,,18.4777,6.2001,139.1616,1,,,
1047,,,18.6732,6.6731,140.1575,1,,,
1048,,,18.8781,7.1514,141.1656,1,,,
1049,,,19.0842,7.6647,142.1664,1,,,
1050,,,19.2894,8.183,143.146,1,,,
1051,,,19.491,8.7232,144.1392,1,,,
1052,,,19.7058,9.2958,145.1374,1,,,
1053,,,19.9252,9.853,146.132,1,,,
1054,,,20.1365,10.4199,147.127,1,,,
1055,,,20.347,11.0308,148.1662,1,,,
1056,,,20.5628,11.663,149.2167,1,,,
1057,,,20.784,12.3172,150.2468,1,,,
1058,,,20.9993,13.0001,151.2881,1,,,
1059,,,21.1921,13.68,152.3285,1,,,
1060,,,21.4203,14.3608,153.3312,1,,,
1061,,,21.6248,15.0428,154.3331,1,,,
1062,,,21.8221,15.746,155.3271,1,,,
1063,,,22.0257,16.4491,156.3036,1,,,
1064,,,22.2289,17.1815,157.2991,1,,,
1065,,,22.4459,17.9367,158.2805,1,,,
1066,,,22.6381,18.6977,159.2546,1,,,
1067,,,22.8492,19.4706,160.2191,1,,,
1068,,,23.0682,20.2545,161.1502,1,,,
1069,,,23.2705,21.0522,162.0689,1,,,
1070,,,23.4926,21.8377,162.9802,1,,,
1071,,,23.7004,22.6511,163.8838,1,,,
1072,,,23.9086,23.5184,164.7958,1,,,
1073,,,24.0562,24.3803,165.7308,1,,,
1074,,,24.2263,25.2647,166.6646,1,,,
1075,,,24.376,26.1795,167.5937,1,,,
1076,,,24.5593,27.1152,168.4907,1,,,
1077,,,24.7464,28.0715,169.3982,1,,,
1078,,,24.8781,29.0405,170.2801,1,,,
1079,,,25.0101,30.0199,171.1449,1,,,
1080,,,25.1804,31.018,172.0081,1,,,
1081,,,25.363,32.0525,172.8696,1,,,
1082,,,25.4475,33.0983,173.7068,1,,,
1083,,,25.6199,34.1759,174.5656,1,,,
1084,,,25.8524,35.304,175.4309,1,,,
1085,,,26.0029,36.466,176.2938,1,,,
1086,,,26.1161,37.6208,177.1017,1,,,
1087,,,26.3001,38.7775,177.899,1,,,
1088,,,26.4635,39.9561,178.7105,1,,,
1089,,,26.6175,41.1448,179.5035,1,,,
1090,,,26.7761,42.3472,180.2571,1,,,
1091,,,26.9159,43.5246,181.015,1,,,
1092,,,27.0686,44.7078,181.7596,1,,,
1093,,,27.2376,45.8927,182.4819,1,,,
1094,,,27.387,47.0944,183.1767,1,,,
1095,,,27.5091,48.2916,183.8716,1,,,
1096,,,27.6638,49.4769,184.5873,1,,,
1097,,,27.8094,50.6632,185.2998,1,,,
1098,,,27.9483,51.8616,185.9903,1,,,
1099,,,28.0991,53.0496,186.6783,1,,,
1100,,,28.2564,54.2018,187.3693,1,,,
1101,,,28.3854,55.3476,188.0562,1,,,
1102,,,28.5183,56.5008,188.7282,1,,,
1103,,,28.6402,57.6735,189.3969,1,,,
1104,,,28.7845,58.8359,190.078,1,,,
1105,,,28.9549,60.0038,190.744,1,,,
1106,,,29.0904,61.1865,191.4117,1,,,
1107,,,29.2056,62.3363,192.0851,1,,,
1108,,,29.3325,63.4887,192.7606,1,,,
1109,,,29.4211,64.655,193.4494,1,,,
1110,,,29.6061,65.8036,194.1309,1,,,
1111,,,29.7642,66.9003,194.8138,1,,,
1112,,,29.8698,68.0388,195.4931,1,,,
1113,,,29.9807,69.1634,196.1545,1,,,
1114,,,30.1178,70.288,196.8249,1,,,
1115,,,30.2274,71.4142,197.4942,1,,,
1116,,,30.3518,72.5374,198.1585,1,,,
1117,,,30.4639,73.6318,198.8061,1,,,
1118,,,30.5745,74.727,199.4542,1,,,
1119,,,30.6644,75.815,200.1058,1,,,
1120,,,30.7804,76.8894,200.7384,1,,,
1121,,,30.8998,77.9489,201.3498,1,,,
1122,,,30.994,79.0134,201.9938,1,,,
1123,,,31.0878,80.0922,202.6263,1,,,
1124,,,31.1945,81.1477,203.2466,1,,,
1125,,,31.2996,82.1912,203.8818,1,,,
1126,,,31.3845,83.2322,204.4922,1,,,
1127,,,31.4843,84.2156,205.0815,1,,,
1128,,,31.5713,85.1428,205.6471,1,,,
1129,,,31.6535,86.0403,206.177,1,,,
1130,,,31.7704,87.3009,206.9473,1,,,
1131,,,31.8759,88.4203,207.6499,1,,,
1132,,,31.9669,89.4285,208.2755,1,,,
1133,,,32.0483,90.3296,208.8294,1,,,
1134,,,32.1307,91.3091,209.4465,1,,,
1135,,,32.2405,92.347,210.1003,1,,,
1136,,,32.3304,93.4136,210.7761,1,,,
1137,,,32.4198,94.3369,211.3906,1,,,
1138,,,32.5036,95.4197,212.1133,1,,,
1139,,,32.5893,96.3502,212.7231,1,,,
1140,,,32.6819,97.3838,213.4131,1,,,
1141,,,32.7954,98.4785,214.1757,1,,,
1142,,,32.8938,99.6406,214.9863,1,,,
1143,,,33.0021,100.8491,215.8511,1,,,
1144,,,33.0824,101.6826,216.4452,1,,,
1145,,,33.1856,102.5472,217.0547,1,,,
1146,,,33.2554,103.4096,217.6891,1,,,
1147,,,33.3384,104.2532,218.3422,1,,,
