x,y,z,yaw,velocity,change_flag
86.6686,396.5613,15.6945,-1.5560,18.5978,0
86.6498,395.5094,15.7194,-1.5528,18.8737,0
86.5816,394.4496,15.8596,-1.5518,19.0951,0
86.4299,393.3910,15.9173,-1.5554,19.4105,0
86.3652,392.2396,15.7097,-1.5557,21.3791,0
86.3499,391.0351,15.5743,-1.5560,21.7245,0
86.2928,389.8203,15.4903,-1.5553,21.6746,0
86.2445,388.5999,15.3802,-1.5541,22.0839,0
86.1900,387.3219,15.3020,-1.5529,23.1430,0
86.1370,386.0412,15.2202,-1.5522,23.0838,0
86.0723,384.7375,15.1628,-1.5512,23.4237,0
86.0051,383.4353,15.0971,-1.5507,23.3574,0
85.9492,382.0634,15.0031,-1.5500,25.3146,0
85.8907,380.5785,14.9094,-1.5491,26.6458,0
85.8503,379.1241,14.8227,-1.5480,25.8142,0
85.7848,377.7256,14.7453,-1.5472,24.8743,0
85.7344,376.3331,14.6608,-1.5476,25.1189,0
85.6837,374.8943,14.5622,-1.5499,26.2201,0
85.6079,373.3578,14.4769,-1.5508,27.7246,0
85.5374,371.8276,14.3945,-1.5512,27.2129,0
85.4713,370.3508,14.3027,-1.5518,26.1759,0
85.4132,368.8965,14.2220,-1.5525,26.0112,0
85.3481,367.4219,14.1415,-1.5523,26.6195,0
85.2819,365.9301,14.0619,-1.5521,26.8226,0
85.2187,364.3918,13.9773,-1.5526,27.5797,0
85.1553,362.8267,13.8751,-1.5525,28.1262,0
85.0757,361.2676,13.7898,-1.5522,27.6562,0
85.0039,359.7440,13.7126,-1.5524,26.9381,0
84.9488,358.2532,13.6392,-1.5530,26.6897,0
84.8792,356.7466,13.5422,-1.5528,26.9722,0
84.7975,355.2091,13.4620,-1.5539,27.7961,0
84.7376,353.6394,13.3606,-1.5547,27.9948,0
84.6647,352.0251,13.2818,-1.5547,29.1207,0
84.5836,350.3519,13.1896,-1.5546,30.1749,0
84.5156,348.6564,13.1042,-1.5551,30.1444,0
84.4405,346.9778,13.0308,-1.5550,29.8235,0
84.3595,345.3770,12.9364,-1.5558,28.3511,0
84.3041,343.8181,12.8559,-1.5561,27.9104,0
84.2038,342.2417,12.8134,-1.5582,28.3176,0
84.1285,340.6391,12.7146,-1.5597,28.6748,0
